La	O
constitution	O
de	O
communautés	O
de	O
savoir	O
présuppose	O
un	O
ensemble	O
de	O
pratiques	O
de	O
sélection,	O
de	O
formation	O
et	O
de	O
reconnaissance	O
dont	O
les	O
formes	O
publiques	O
prennent	O
ordinairement	O
un	O
caractère	O
rituel	O
:	O
il	O
s’agit,	O
à	O
travers	O
une	O
série	O
d’épreuves,	O
d’agréger	O
à	O
des	O
collectifs	O
de	O
nouveaux	O
entrants	O
qui	O
pourront	O
à	O
leur	O
tour	O
participer	O
à	O
la	O
production	O
de	O
savoirs	O
spécialisés.	O
Les	O
dispositifs	O
conçus	O
à	O
cet	O
effet	O
permettent	O
d’identifier	O
des	O
groupes	O
ou	O
des	O
institutions,	O
de	O
les	O
inscrire	O
officiellement	O
dans	O
la	O
durée	O
et	O
de	O
leur	O
garantir	O
une	O
assignation	O
stable	O
dans	O
la	O
trame	O
de	O
la	O
vie	O
sociale.	O
La	O
question	O
des	O
lieux	O
de	O
savoir	O
est	O
ici	O
indissociable	O
de	O
l’inscription	O
temporelle	O
des	O
procédures	O
d’initiation,	O
de	O
certification	O
et	O
d’intégration	O
qui	O
caractérisent	O
la	O
volonté	O
de	O
transmettre	O
des	O
connaissances	O
en	O
les	O
mettant	O
à	O
l’abri	O
des	O
risques	O
de	O
perte	O
ou	O
de	O
falsification,	O
menace	O
permanente	O
pour	O
la	O
reproduction	O
des	O
corpus	O
savants.	O
Les	O
protocoles	O
extrêmement	O
variés	O
qui	O
permettent	O
d’assurer	O
ou	O
de	O
confirmer	O
l’entrée	O
dans	O
un	O
collectif	O
ont	O
ceci	O
en	O
commun	O
qu’ils	O
organisent	O
une	O
scansion	O
particulière	O
du	O
temps,	O
en	O
dessinant	O
une	O
ligne	O
de	O
partage	O
entre	O
l’avant	O
et	O
l’après	O
de	O
l’initiation	O
ou	O
de	O
la	O
formation,	O
mais	O
aussi	O
en	O
fixant	O
la	O
durée	O
des	O
épreuves	O
et	O
en	O
les	O
installant	O
dans	O
une	O
temporalité	O
particulière	O
qui	O
peut	O
avoir	O
des	O
effets	O
sur	O
l’ensemble	O
de	O
la	O
vie	O
sociale.	O
La	O
dimension	O
publique	O
que	O
revêtent	O
en	O
général	O
ces	O
formes	O
d’intégration	O
traduit	O
le	O
jeu	O
complexe	O
qui	O
s’instaure	O
entre	O
le	O
caractère	O
ésotérique	O
de	O
tout	O
savoir	O
et	O
la	O
nécessité,	O
proprement	O
exotérique,	O
de	O
sa	O
reconnaissance	O
publique.	O
Le	O
moment	O
de	O
l’entrée	O
dans	O
une	O
communauté	O
savante	O
est	O
en	O
effet	O
caractérisé	O
par	O
l’intensité	O
de	O
la	O
relation	O
entre	O
le	O
dedans	O
et	O
le	O
dehors	O
d’un	O
collectif.	O
Il	O
s’agit	O
à	O
la	O
fois	O
de	O
renforcer	O
le	O
groupe,	O
en	O
exprimant	O
sa	O
cohésion	O
et	O
en	O
y	O
ajoutant	O
des	O
ressources	O
fraîches,	O
et	O
de	O
manifester	O
la	O
légitimité	O
et	O
l’intérêt	O
de	O
ce	O
groupe	O
pour	O
la	O
société	O
dans	O
son	O
ensemble.	O
Il	O
n’est	O
pas	O
question	O
de	O
fournir	O
une	O
proposition	O
générale	O
apte	O
à	O
subsumer	O
la	O
collection	O
très	O
diverse	O
de	O
procédures,	O
de	O
scansions	O
temporelles	O
et	O
de	O
manifestations	O
à	O
caractère	O
rituel	O
qui	O
marquent	O
l’entrée	O
dans	O
un	O
collectif	O
savant.	O
Les	O
temps	O
sociaux	O
du	O
savoir,	O
aussi	O
bien	O
que	O
ses	O
lieux,	O
sont	O
pris	O
dans	O
des	O
configurations	O
locales	O
qui	O
les	O
contraignent	O
et	O
les	O
ordonnent.	O
La	O
possibilité	O
d’une	O
mise	O
en	O
équivalence	O
générale	O
et	O
la	O
tentation	O
d’un	O
comparatisme	O
simple	O
sont	O
de	O
ce	O
fait	O
interdites.	O
L’efficace	O
propre	O
de	O
l’articulation	O
que	O
