TOKEN	O
Qu’est-ce	O
qu’une	O
particule	O
?	O
Un	O
«	O
nom	O
donné,	O
en	O
général,	O
à	O
tous	O
les	O
mots	O
très-courts	O
et	O
invariables	O
»,	O
selon	O
Littré,	O
qui	O
ne	O
fait	O
ainsi	O
que	O
reproduire	O
sous	O
une	O
forme	O
plus	O
ramassée	O
l’article	O
correspondant	O
du	O
Dictionnaire	O
de	O
Furetière	B-PER
Cf.	O
Furetière,	O
1690,	O
s.v.	O
«	O
particule	O
»	O
:	O
«	O
Petit	O
mot	O
qui	O
n’a	O
qu’une	O
syllabe	O
ou	O
deux,	O
ou	O
plus	O
[sic].	O
[…]	O
On	O
les	O
appelle	O
proprement	O
particules,	O
quand	O
elles	O
ne	O
se	O
déclinent	O
ni	O
ne	O
se	O
conjuguent	O
point.	O
»	O
.	O
Définition	O
purement	O
morphologique,	O
d’où	O
est	O
absente,	O
on	O
le	O
notera,	O
toute	O
indication	O
proprement	O
grammaticale	O
ou	O
sémantique	O
:	O
à	O
quoi	O
servent	O
les	O
particules,	O
autrement	O
dit	O
quelle	O
est	O
leur	O
fonction	O
dans	O
une	O
phrase,	O
et	O
en	O
définitive	O
que	O
signifient-elles,	O
nos	O
autorités	O
ne	O
nous	O
en	O
disent	O
rien.	O
Littré	O
illustre	O
d’ailleurs	O
sa	O
définition	O
par	O
la	O
citation	O
suivante,	O
qui	O
nous	O
fait	O
entrer	O
de	O
plain-pied	O
dans	O
notre	O
sujet	O
:	O
[	O
Lamotte	B-PER
]	O
comparait	O
les	O
injures	O
dont	O
[	O
Mme	B-PER
Dacier	I-PER
]	O
l’accablait	O
à	O
ces	O
charmantes	O
particules	O
grecques	O
qui	O
ne	O
signifient	O
rien,	O
mais	O
qui	O
ne	O
laissent	O
pas,	O
à	O
ce	O
qu’on	O
dit,	O
de	O
soutenir	O
et	O
d’orner	O
les	O
vers	O
d’	O
Homère	B-PER
.	O
(	O
D’Alembert	B-PER
,	O
Éloges,	O
Lamotte.)	O
Cette	O
aimable	O
comparaison	O
est	O
tirée	O
des	O
Réflexions	O
sur	O
la	O
critique	O
(1715)	O
par	O
lesquelles	O
Houdart	B-PER
de	I-PER
Lamotte	I-PER
avait	O
répondu	O
aux	O
Causes	O
de	O
la	O
corruption	O
du	O
goût	O
(1714)	O
d’	O
Anne	B-PER
Dacier	I-PER
,	O
dont	O
il	O
était	O
la	O
principale,	O
voire	O
unique,	O
cible.	O
Le	O
piquant	O
de	O
la	O
chose,	O
c’est	O
que	O
la	O
dispute	O
portait	O
justement,	O
entre	O
autres,	O
sur	O
les	O
particules.	O
Auteur	O
en	O
1699	O
d’une	O
traduction	O
de	O
l’Iliade,	O
Anne	B-PER
Dacier	I-PER
avait	O
loué	O
dans	O
sa	O
préface	O
la	O
façon	O
dont	O
Homère	B-PER
,	O
«	O
obligé	O
d’employer	O
les	O
termes	O
les	O
plus	O
communs	O
et	O
les	O
moins	O
agréables…	O
a	O
su	O
relever	O
[sa	O
poésie]	O
par	O
l’harmonie	O
en	O
les	O
mêlant	O
