TOKEN	O
L’archéologie	O
vise	O
autre	O
chose	O
que	O
la	O
simple	O
quête	O
de	O
l’antiquité,	O
elle	O
procure	O
la	O
sensation	O
d’accéder	O
de	O
façon	O
presque	O
charnelle	O
aux	O
temps	O
révolus,	O
de	O
découvrir	O
les	O
traces	O
d’hommes	O
et	O
de	O
femmes	O
du	O
passé	O
et	O
d’établir	O
une	O
sorte	O
de	O
contact	O
direct	O
avec	O
eux.	O
L’archéologue	O
ne	O
peut	O
se	O
satisfaire	O
des	O
seuls	O
textes	O
ou	O
des	O
mythes,	O
il	O
lui	O
faut	O
du	O
tangible,	O
un	O
espace	O
qu’il	O
investit,	O
qu’il	O
explore	O
et	O
qu’il	O
excave,	O
bref	O
ce	O
que	O
nous	O
appelons	O
un	O
terrain.	O
Dans	O
un	O
texte	O
célèbre,	O
Sigmund	O
Freud	O
a	O
exprimé	O
d’une	O
façon	O
inimitable	O
le	O
lien	O
qui	O
se	O
tisse	O
entre	O
l’archéologue	O
et	O
son	O
terrain	O
:	O
Admettez	O
qu’un	O
chercheur	O
en	O
voyage	O
arrive	O
dans	O
une	O
région	O
peu	O
connue	O
dans	O
laquelle	O
un	O
champ	O
de	O
ruines	O
avec	O
des	O
restes	O
de	O
murs,	O
des	O
fragments	O
de	O
colonnes,	O
des	O
tablettes	O
aux	O
signes	O
graphiques	O
estompés	O
et	O
illisibles,	O
éveillerait	O
son	O
intérêt.	O
Il	O
peut	O
se	O
contenter	O
de	O
regarder	O
ce	O
qui	O
est	O
étalé	O
en	O
plein	O
jour,	O
puis	O
de	O
questionner	O
les	O
habitants,	O
peut-être	O
à	O
demi	O
barbares,	O
demeurant	O
dans	O
les	O
environs,	O
sur	O
ce	O
que	O
la	O
tradition	O
leur	O
a	O
fait	O
savoir	O
de	O
l’histoire	O
et	O
de	O
la	O
signification	O
de	O
ces	O
restes	O
monumentaux,	O
de	O
consigner	O
leurs	O
informations	O
et	O
de	O
continuer	O
son	O
voyage.	O
Mais	O
il	O
peut	O
aussi	O
procéder	O
autrement	O
:	O
il	O
peut	O
avoir	O
apporté	O
avec	O
lui	O
pioches,	O
pelles	O
et	O
bêches,	O
il	O
peut	O
déterminer	O
les	O
habitants	O
à	O
travailler	O
avec	O
ces	O
outils,	O
s’attaquer	O
avec	O
eux	O
au	O
champ	O
de	O
ruines,	O
déblayer	O
les	O
gravois	O
et	O
à	O
partir	O
des	O
restes	O
visibles	O
mettre	O
à	O
découvert	O
l’enseveli.	O
Si	O
le	O
succès	O
récompense	O
son	O
travail,	O
ses	O
trouvailles	O
se	O
commentent	O
d’elles-mêmes	O
;	O
les	O
restes	O
de	O
murs	O
appartiennent	O
à	O
l’enceinte	O
d’un	O
palais	O
ou	O
d’une	O
trésorerie,	O
à	O
partir	O
des	O
ruines	O
de	O
colonnes	O
un	O
temple	O
se	O
complète,	O
les	O
inscriptions	O
trouvées	O
en	O
grand	O
nombre,	O
bilingues	O
dans	O
les	O
cas	O
heureux,	O
dévoilent	O
un	O
alphabet	O
et	O
une	O
langue,	O
et	O
le	O
déchiffrement	O
et	O
la	O
traduction	O
de	O
ceux-ci	O
donnent	O
des	O
renseignements	O
insoupçonnés	O
sur	O
les	O
événements	O
des	O
premiers	O
âges,	O
à	O
la	O
mémoire	O
desquels	O
ces	O
monuments	O
ont	O
été	O
édifiés.	O
Saxa	O
loquuntur	O
Freud,	O
1989,	O
p.	O
150.	O
!	O
Pour	O
Freud	B-PER
l’enjeu	O
de	O
l’archéologie	O
ne	O
consiste	O
pas	O
seulement	O
dans	O
la	O
découverte	O
de	O
monuments	O
et	O
d’objets	O
(qu’il	O
aimait	O
tant	O
collectionner),	O
mais	O
bien	O
dans	O
la	O
mise	O
au	O
jour	O
de	O
toute	O
une	O
société.	O
L’excavation	O
du	O
sol	O
ouvre	O
un	O
chemin	O
nouveau	O
de	O
connaissance	O
;	O
et,	O
si	O
elle	O
s’allie	O
avec	O
la	O
redécouverte	O
d’une	O
écriture	O
ancienne,	O
alors	O
le	O
succès	O
de	O
l’archéologue	O
est	O
assuré	O
:	O
il	O
a	O
établi	O
un	O
pont	O
solide	O
entre	O
les	O
deux	O
types	O
de	O
données.	O
L’archéologie	O
de	O
Freud	B-PER
est	O
triomphante	O
:	O
Champollion	B-PER
,	O
Schliemann	B-PER
ou	O
Layard	B-PER
incarnent	O
ce	O
type	O
d’archéologues	O
du	O
xix	O
e	O
siècle	O
qui	O
se	O
distinguent	O
de	O
leurs	O
prédécesseurs	O
antiquaires	O
parce	O
qu’ils	O
révèlent	O
des	O
civilisations	O
jusque-là	O
inconnues.	O
Freud	B-PER
décrit	O
en	O
quelques	O
lignes	O
cette	O
révolution	O
qui	O
fait	O
qu’au	O
lieu	O
de	O
regarder,	O
d’interroger	O
et	O
de	O
consigner,	O
on	O
excave	O
le	O
sol	O
avec	O
des	O
pioches,	O
des	O
pelles	O
et	O
des	O
bêches.	O
L’archéologie	O
triomphante	O
va	O
de	O
pair	O
avec	O
la	O
philologie	O
conquérante	O
qui	O
déchiffre	O
les	O
écritures	O
cunéiformes	O
ou	O
hiéroglyphiques.	O
Saxa	O
loquuntur	O
,	O
les	O
pierres	O
parlent.	O
Cela	O
peut	O
s’entendre	O
de	O
deux	O
façons	O
:	O
les	O
pierres	O
parlent	O
parce	O
que	O
l’on	O
déchiffre	O
les	O
inscriptions	O
qu’elles	O
portent	O
ou	O
parce	O
que	O
l’on	O
est	O
capable	O
de	O
les	O
interpréter,	O
que	O
leur	O
présence	O
dans	O
le	O
paysage	O
fait	O
sens,	O
que	O
leur	O
style	O
et	O
leur	O
type	O
de	O
construction	O
renvoient	O
à	O
des	O
classes	O
de	O
monuments	O
que	O
l’archéologue	O
est	O
capable	O
d’identifier.	O
Ce	O
qui	O
différencie	O
l’archéologue	O
de	O
l’antiquaire,	O
c’est	O
précisément	O
cela	O
:	O
la	O
capacité	O
de	O
donner	O
du	O
sens	O
aux	O
traces,	O
objets	O
et	O
monuments	O
qui	O
constituent	O
le	O
terrain.	O
Le	O
fondateur	O
et	O
théoricien	O
de	O
l’archéologie	O
de	O
terrain	O
ne	O
disait	O
pas	O
autre	O
chose	O
dans	O
le	O
premier	O
chapitre	O
de	O
son	O
livre	O
classique	O
publié	O
en	O
1953	O
:	O
Le	O
titre	O
de	O
ce	O
livre	O
est	O
Archaeology	O
in	O
the	O
Field	O
(l’archéologie	O
sur	O
le	O
terrain)	O
et	O
il	O
traitera	O
principalement	O
du	O
travail	O
à	O
l’air	O
libre.	O
La	O
meilleure	O
manière	O
d’expliquer	O
mon	O
titre	O
est	O
de	O
montrer	O
comment	O
l’archéologie	O
commença	O
comme	O
la	O
servante	O
de	O
l’histoire	O
–	O
en	O
l’occurrence	O
des	O
livres	O
–	O
et	O
de	O
quelle	O
façon,	O
en	O
élaborant	O
ses	O
propres	O
techniques,	O
elle	O
est	O
devenue	O
une	O
discipline	O
à	O
part	O
entière.	O
Comme	O
il	O
apparaît	O
que	O
ces	O
techniques	O
commencent	O
toutes	O
à	O
l’air	O
libre,	O
il	O
s’ensuit	O
que	O
l’archéologie	O
de	O
terrain	O
coexiste	O
en	O
fait	O
avec	O
l’archéologie	O
elle-même	O
Crawford,	O
1953,	O
p.	O
19.	O
.	O
Il	O
n’est	O
pas	O
sans	O
intérêt	O
de	O
noter	O
que	O
Crawford	B-PER
insiste	O
sur	O
le	O
fait	O
que	O
la	O
reconnaissance	O
de	O
l’autonomie	O
des	O
sources	O
matérielles	O
face	O
aux	O
sources	O
écrites	O
est	O
un	O
acquis	O
récent	O
qui	O
coïncide	O
avec	O
l’avènement	O
de	O
l’archéologie	O
en	O
tant	O
que	O
science	O
autonome.	O
Et	O
cette	O
émancipation	O
est	O
selon	O
lui	O
la	O
conséquence	O
de	O
la	O
définition	O
de	O
la	O
discipline	O
comme	O
une	O
science	O
de	O
terrain	O
(même	O
si	O
pour	O
lui	O
la	O
field	O
archaeology	O
n’inclut	O
pas	O
la	O
fouille	O
!).	O
Avant	O
de	O
m’interroger	O
sur	O
le	O
rôle	O
et	O
la	O
pratique	O
du	O
terrain	O
dans	O
l’archéologie	O
moderne,	O
je	O
voudrais	O
réfléchir	O
au	O
statut	O
de	O
la	O
documentation	O
dans	O
le	O
raisonnement	O
historique	O
et	O
à	O
l’importance	O
des	O
sources	O
matérielles	O
dans	O
la	O
création	O
de	O
l’histoire	O
au	O
sens	O
grec	O
du	O
terme	O
ainsi	O
qu’à	O
la	O
curiosité	O
antiquaire	O
telle	O
qu’elle	O
fut	O
pratiquée	O
par	O
les	O
Égyptiens,	O
les	O
Mésopotamiens	O
et	O
les	O
Chinois	O
de	O
l’Antiquité.	O
La	O
tradition	O
occidentale	O
du	O
voir	O
et	O
de	O
