TOKEN	O
Au	O
milieu	O
du	O
xvii	O
e	O
siècle,	O
un	O
médecin	O
s’efforce	O
de	O
distinguer	O
chez	O
ses	O
patients,	O
dans	O
la	O
tradition	O
galénique	O
qui	O
est	O
la	O
sienne,	O
le	O
«	O
pouls	O
intermittant,	O
inégal,	O
dereglé,	O
captizant,	O
de	O
celuy	O
qui	O
frappe	O
deux	O
coups,	O
du	O
frequent,	O
du	O
rare,	O
du	O
debile,	O
de	O
l’oppressé,	O
du	O
petit,	O
du	O
grand,	O
de	O
celuy	O
qui	O
se	O
perd	O
ou	O
disparoit	O
tout	O
à	O
coup	O
pour	O
quelque	O
temps	O
»	O
;	O
le	O
pouls	O
inégal	O
peut	O
par	O
ailleurs	O
être	O
aussi	O
«	O
desordonné,	O
tant	O
en	O
violence,	O
qu’en	O
grandeur	O
»	O
et,	O
s’il	O
est	O
fréquent,	O
il	O
convient	O
de	O
déterminer	O
à	O
quel	O
degré,	O
le	O
pouls	O
«	O
fort	O
frequent	O
»	O
étant	O
particulièrement	O
inquiétant	O
Riolan,	O
1661,	O
p.	O
722-723.	O
.	O
Élément	O
de	O
la	O
première	O
importance	O
parmi	O
ceux	O
que	O
l’on	O
doit	O
relever	O
lors	O
de	O
la	O
«	O
visite	O
»	O
des	O
corps	O
en	O
vue	O
d’établir	O
un	O
diagnostic	O
et	O
un	O
pronostic,	O
la	O
sphygmologie	O
permet	O
aux	O
médecins	O
de	O
l’époque	O
moderne	O
de	O
relever	O
des	O
signes,	O
de	O
repérer	O
des	O
indices,	O
d’apporter	O
le	O
cas	O
échéant	O
des	O
preuves.	O
Il	O
en	O
est	O
de	O
même	O
pour	O
l’inspection	O
des	O
urines	O
et	O
des	O
déjections,	O
l’observation	O
de	O
la	O
sueur	O
et	O
des	O
effets	O
des	O
purges	O
ou	O
les	O
auscultations.	O
Ces	O
aspects	O
constituent	O
pour	O
une	O
grande	O
part	O
la	O
matière	O
première	O
des	O
récits	O
de	O
cas	O
qui,	O
dès	O
le	O
Moyen	O
Âge,	O
donnent	O
lieu	O
à	O
des	O
consilia	O
,	O
des	O
écrits	O
médicaux	O
où	O
l’on	O
rend	O
compte	O
de	O
l’examen	O
d’un	O
patient	O
particulier.	O
Rédigés	O
suivant	O
une	O
forme	O
précise,	O
chaque	O
consilium	O
enregistre	O
les	O
symptômes	O
observés,	O
le	O
diagnostic	O
établi	O
à	O
partir	O
de	O
ces	O
symptômes,	O
et	O
le	O
traitement	O
prescrit	O
:	O
régime,	O
saignées,	O
bains,	O
entre	O
autres	O
Agrimi	O
et	O
Crisciani,	O
1994,	O
p.	O
19-27.	O
.	O
D’abord	O
manuscrits,	O
ensuite	O
imprimés,	O
les	O
recueils	O
de	O
consilia	O
deviennent	O
très	O
rapidement	O
un	O
genre	O
savant	O
parmi	O
ceux	O
qui	O
composent	O
la	O
littérature	O
médicale	O
médiévale	O
et	O
de	O
la	O
première	O
modernité.	O
Les	O
observationes	O
en	O
sont	O
un	O
autre,	O
nourri	O
par	O
les	O
données	O
d’expérience	O
relevées	O
par	O
les	O
médecins	O
dans	O
l’exercice	O
de	O
