TOKEN	O
L’écriture	O
n’a	O
pas	O
été	O
inventée	O
à	O
la	O
fin	O
du	O
iv	O
e	O
millénaire	O
Sauf	O
indication	O
contraire,	O
toutes	O
les	O
dates	O
s’entendent	O
avant	O
l’ère	O
commune.	O
,	O
en	O
Mésopotamie	B-LOC
,	O
pour	O
résoudre	O
de	O
banales	O
questions	O
de	O
comptabilité	O
ou	O
d’administration	O
;	O
elle	O
n’apparaît	O
dans	O
ce	O
cadre	O
que	O
parce	O
qu’elle	O
existe	O
déjà.	O
L’invention	O
de	O
l’écriture	O
répond	O
à	O
un	O
appétit	O
de	O
savoir,	O
à	O
une	O
meilleure	O
connaissance	O
de	O
l’environnement.	O
De	O
fait,	O
en	O
composant	O
des	O
listes	O
de	O
signes	O
qui	O
sont	O
autant	O
de	O
listes	O
de	O
mots	O
classés	O
thématiquement,	O
ses	O
inventeurs	O
procèdent	O
à	O
une	O
mise	O
en	O
ordre	O
écrite	O
du	O
monde,	O
le	O
classement	O
des	O
entrées	O
allant	O
jusqu’à	O
obéir	O
à	O
des	O
critères	O
graphiques.	O
Tous	O
les	O
membres	O
de	O
la	O
famille	O
des	O
ovi-capridés,	O
par	O
exemple,	O
sont	O
désignés	O
par	O
des	O
signes	O
qui	O
dérivent	O
d’un	O
même	O
graphème	O
MASH	O
(tableau	O
1),	O
lequel	O
désigne	O
le	O
caprin	O
en	O
général	O
;	O
l’identité	O
des	O
procédures	O
de	O
dérivation,	O
à	O
partir	O
de	O
ce	O
signe	O
premier,	O
conduit	O
à	O
reconnaître	O
dans	O
le	O
groupe	O
de	O
signes	O
dérivés	O
un	O
ensemble	O
conceptuellement	O
homogène	O
et	O
qui	O
traduit	O
une	O
réalité	O
qui	O
ne	O
l’est	O
pas	O
moins,	O
une	O
famille	O
animale.	O
L’outil	O
nouvellement	O
inventé	O
autorise	O
donc	O
un	O
classement	O
inédit	O
du	O
réel	O
fondé	O
sur	O
le	O
signe	O
graphique	O
Sur	O
ces	O
questions,	O
voir	O
Glassner,	O
2000	O
et	O
2003.	O
.	O
Classer	O
le	O
monde	O
est	O
un	O
moyen	O
d’avoir	O
prise	O
sur	O
lui,	O
et	O
l’invention	O
de	O
l’écriture	O
est	O
l’occasion,	O
pour	O
l’homme,	O
de	O
méditer	O
sur	O
son	O
environnement	O
en	O
le	O
socialisant.	O
Mais	O
qu’en	O
est-il	O
de	O
la	O
dimension	O
du	O
temps,	O
les	O
Mésopotamiens	O
n’étant	O
pas	O
sans	O
manifester	O
une	O
grande	O
inquiétude	O
face	O
à	O
un	O
avenir	O
considéré	O
comme	O
incertain	O
?	O
Il	O
est	O
bien	O
connu	O
que,	O
dès	O
la	O
fin	O
du	O
IVe	O
millénaire,	O
l’irruption	O
de	O
l’écrit	O
dans	O
le	O
domaine	O
de	O
la	O
gestion	O
domaniale	O
permet	O
de	O
mémoriser	O
des	O
données,	O
d’établir	O
des	O
bilans	O
ou	O
des	O
balances	O
de	O
comptes	O
et,	O
en	O
anticipant,	O
de	O
se	O
livrer	O
à	O
des	O
calculs	O
prévisionnels.	O
Partant,	O
on	O
s’interroge	O
pour	O
savoir	O
si	O
la	O
divination	O
n’a	O
pas	O
joué	O
un	O
rôle	O
moteur	O
lors	O
de	O
l’invention	O
de	O
l’écriture,	O
laquelle	O
aurait	O
eu	O
pour	O
objet	O
premier	O
de	O
traduire	O
en	O
des	O
signes	O
connaissables	O
les	O
marques	O
déposées	O
par	O
les	O
dieux	O
dans	O
la	O
nature	O
et	O
hermétiques	O
aux	O
humains.	O
En	O
pareille	O
hypothèse,	O
l’écriture	O
serait	O
le	O
support	O
d’une	O
recherche	O
prospective.	O
Pour	O
l’heure,	O
nul	O
document	O
ne	O
vient	O
étayer	O
cette	O
