TOKEN	O
Le	O
cercle	O
des	O
frères	O
Dupuy	O
naquit	O
dans	O
les	O
années	O
qui	O
suivirent	O
l’assassinat	O
d’Henri	O
IV	O
(1610)	O
et	O
perdura	O
jusqu’à	O
la	O
fin	O
du	O
xvii	O
e	O
siècle	O
ou	O
au	O
début	O
du	O
siècle	O
suivant.	O
Il	O
eut,	O
dans	O
le	O
domaine	O
des	O
savoirs,	O
une	O
importance	O
au	O
moins	O
aussi	O
grande	O
que	O
le	O
cercle	O
de	O
la	O
marquise	B-PER
de	I-PER
Rambouillet	I-PER
dans	O
celui	O
des	O
lettres.	O
Il	O
traversa	O
les	O
bouleversements	O
de	O
son	O
siècle	O
:	O
d’une	O
France	B-LOC
pacifiée,	O
sortie	O
exsangue	O
d’un	O
demi-siècle	O
de	O
guerres	O
de	O
Religion,	O
mais	O
encore	O
agitée	O
de	O
violents	O
soubresauts	O
politiques	O
et	O
religieux,	O
à	O
une	O
France	B-LOC
unie,	O
pour	O
le	O
meilleur	O
et	O
pour	O
le	O
pire,	O
sous	O
l’autorité	O
d’un	O
monarque	O
absolu.	O
Il	O
se	O
tenait	O
à	O
Paris	B-LOC
,	O
capitale	O
politique,	O
intellectuelle	O
et	O
démographique,	O
joyau	O
d’une	O
grande	O
province	O
que	O
les	O
provinciaux	O
eux-mêmes	O
se	O
plaisaient	O
à	O
peindre	O
comme	O
un	O
désert	O
culturel,	O
«	O
une	O
prison	O
champestre	O
»	O
où	O
l’on	O
se	O
trouve	O
«	O
destitué	O
de	O
livres	O
nécessaires,	O
et	O
sans	O
personnes	O
de	O
communication	O
Jean	O
Besly	O
à	O
Pierre	O
Dupuy,	O
8	O
mars	O
1640,	O
in	O
Besly,	O
1880,	O
p.	O
343-344.	O
».	O
Genèse	O
et	O
principes	O
L’académie	O
Dupuy	O
n’aurait	O
jamais	O
existé	O
sans	O
Jacques-Auguste	B-PER
de	I-PER
Thou	I-PER
(1553-1617),	O
président	O
au	O
parlement	O
de	O
Paris.	O
Originaire	O
d’	O
Orléans	B-LOC
,	O
sa	O
famille	O
monta	O
dans	O
l’échelle	O
sociale	O
par	O
l’échevinage	O
et	O
les	O
offices	O
;	O
elle	O
fut	O
de	O
celles	O
qui	O
contribuèrent	O
à	O
l’avènement	O
d’	O
Henri	B-PER
IV	I-PER
.	O
Le	O
père	O
de	O
Jacques-Auguste	B-PER
,	O
Christophe	B-PER
(1508-1582),	O
avait	O
cumulé	O
pendant	O
vingt-deux	O
ans	O
des	O
fonctions	O
municipales	O
et	O
la	O
charge	O
de	O
premier	O
président	O
au	O
Parlement,	O
l’une	O
des	O
premières	O
dans	O
l’édifice	O
judiciaire	O
du	O
royaume.	O
Jacques-Auguste	B-PER
couronna	O
la	O
gloire	O
de	O
sa	O
famille	O
en	O
devenant,	O
par	O
ses	O
poèmes	O
latins	O
et	O
plus	O
encore	O
par	O
son	O
grand	O
ouvrage	O
intitulé	O
Histoire	O
de	O
son	O
temps,	O
l’un	O
des	O
tout	O
premiers	O
hommes	O
de	O
lettres	O
du	O
royaume.	O
Mais	O
c’était	O
aussi	O
un	O
amateur	O
d’art	O
et	O
un	O
protecteur	O
très	O
actif	O
des	O
lettrés.	O
Les	O
mystérieuses	O
armoiries	O
de	O
la	O
famille,	O
faites	O
de	O
trois	O
abeilles,	O
symbolisaient	O
à	O
la	O
fois	O
son	O
engagement	O
pour	O
le	O
bien	O
public	O
et,	O
comme	O
les	O
abeilles	O
de	O
la	O
famille	O
Barberini	O
à	O
Rome	B-LOC
,	O
l’intense	O
activité	O
intellectuelle	O
qui	O
gravitait	O
autour	O
d’elle.	O
Frontispice	O
de	O
l’ouvrage	O
de	O
Jacques-Auguste	O
de	O
Thou,	O
Historia	O
sui	O
temporis,	O
tomus	O
primus,	O
1604.	O
Parmi	O
ses	O
protégés	O
se	O
trouvaient	O
les	O
frères	O
Dupuy,	O
fils	O
de	O
Claude	B-PER
(1545-1594),	O
humaniste	O
estimé.	O
Leur	O
mère	O
était	O
cousine	O
germaine	O
de	O
Jacques-Auguste	B-PER
de	I-PER
Thou	I-PER
.	O
Les	O
enfants	O
Dupuy	O
étaient	O
au	O
nombre	O
de	O
huit,	O
mais	O
ce	O
sont	O
le	O
quatrième	O
et	O
le	O
septième,	O
Pierre	B-PER
(1582-1651)	O
et	O
Jacques	B-PER
(1591-1656),	O
qui	O
fondèrent	O
l’académie	O
Dupuy.	O
Tous	O
deux	O
furent	O
conseillers	O
d’État.	O
Pierre,	O
d’abord	O
avocat	O
au	O
parlement	O
de	O
Paris	B-LOC
,	O
fut	O
le	O
véritable	O
concepteur	O
de	O
l’académie	O
;	O
Jacques	O
se	O
maintint	O
toujours	O
dans	O
sa	O
position	O
de	O
cadet,	O
de	O
serviteur	O
fidèle	O
de	O
son	O
aîné.	O
Par	O
son	O
testament,	O
de	O
Thou	O
avait	O
prié	O
Pierre	B-PER
Dupuy	I-PER
et	O
son	O
ami	O
Nicolas	B-PER
Rigault	I-PER
(1577-1653)	O
de	O
veiller	O
à	O
la	O
publication	O
de	O
ses	O
œuvres,	O
à	O
l’ouverture	O
de	O
sa	O
bibliothèque	O
aux	O
savants	O
et	O
à	O
l’éducation	O
de	O
ses	O
fils.	O
Depuis	O
plusieurs	O
années,	O
Pierre	B-PER
Dupuy	I-PER
se	O
savait	O
investi	O
de	O
la	O
mission	O
de	O
faire	O
perdurer	O
son	O
œuvre	O
et	O
son	O
grand	O
message	O
politique,	O
tiré	O
des	O
enseignements	O
des	O
guerres	O
de	O
Religion.	O
Pour	O
vivre	O
heureux,	O
disait	O
de	B-PER
Thou	I-PER
,	O
un	O
peuple	O
doit	O
vivre	O
en	O
paix	O
;	O
pour	O
vivre	O
en	O
paix,	O
il	O
doit	O
découvrir	O
la	O
vérité,	O
que	O
ses	O
ennemis	O
occultent	O
par	O
leurs	O
mensonges.	O
Cette	O
philosophie	O
politique	O
se	O
trouvait	O
résumée	O
par	O
deux	O
allégories	O
grecques	O
flanquant	O
la	O
page	O
de	O
titre	O
de	O
l’Histoire	O
de	O
son	O
temps	O
:	O
à	O
gauche,	O
alêtheia	O
(dévoilement	O
de	O
la	O
vérité)	O
;	O
à	O
droite,	O
parrhêsia	O
