Dans	O
la	O
collection	O
«	O
Sagesse	O
des	O
mythes	O
»,	O
une	O
série	O
de	O
dessinateurs	O
guidés	O
par	O
le	O
philosophe	O
Luc	B-PER
Ferry	I-PER
offrent	O
aux	O
jeunes	O
lectrices	O
et	O
lecteurs	O
francophones	O
une	O
nouvelle	O
forme	O
de	O
mythographie.	O
C’est	O
désormais	O
sous	O
forme	O
de	O
bandes	O
dessinées	O
que	O
sont	O
mis	O
en	O
scène	O
les	O
grands	O
récits	O
héroïques	O
grecs.	O
Ainsi,	O
à	O
l’exemple	O
de	O
Thésée	B-PER
et	O
du	O
Minotaure,	O
dans	O
l’opposition	O
du	O
héros	O
aux	O
«	O
forces	O
du	O
chaos	O
»,	O
ce	O
serait	O
une	O
invitation	O
à	O
revenir	O
aux	O
«	O
fondamentaux	O
de	O
notre	O
civilisation	O
»	O
–	O
commente	O
un	O
critique	O
Voir	O
Luca	O
et	O
Ferry	O
2015	O
,	O
brièvement	O
signalé	O
par	O
Antoine	O
Duplan	O
dans	O
Le	O
Temps,	O
no	O
966,	O
du	O
26	O
novembre	O
2016.	O
.	O
Non	O
seulement	O
une	O
«	O
civilisation	O
»,	O
mais	O
la	O
«	O
nôtre	O
»	O
:	O
retour	O
aux	O
origines	O
et	O
appropriation	O
énonciative	O
d’une	O
civilisation	O
qui	O
ne	O
peut,	O
à	O
l’évidence,	O
que	O
plonger	O
ses	O
racines	O
dans	O
la	O
mythologie	O
grecque	O
;	O
c’est	O
une	O
mythologie	O
grecque	O
qui,	O
par	O
ailleurs,	O
mettrait	O
en	O
scène	O
le	O
triomphe	O
du	O
héros	O
civilisateur	O
sur	O
les	O
forces	O
sauvages	O
…	O
Zivilisation	O
ou	O
Kultur	O
?	O
De	O
la	O
civilisation	O
à	O
la	O
culture	O
de	O
l’esprit	O
Au	O
début	O
du	O
xix	O
e	O
siècle	O
à	O
Berlin	B-LOC
,	O
le	O
grand	O
historien	O
de	O
la	O
littérature	O
grecque	O
Friedrich	B-PER
August	I-PER
Wolf	I-PER
fonde	O
le	O
Museum	O
der	O
Alterthumswissenschaft.	O
Intitulé	O
https://api.zotero.org/groups/2408090/items/GBDT9VWRDarstellung	O
der	O
Altertums-Wissenschaft	O
nach	O
Begriff,	O
Umfang,	O
Zweck	O
und	O
Werth	O
,	O
ce	O
long	O
texte	O
d’introduction	O
est	O
programmatique	O
;	O
l’érudit	O
y	O
énonce	O
les	O
principes	O
fondateurs	O
d’une	O
nouvelle	O
«	O
science	O
de	O
l’Antiquité	O
»,	O
appelée	O
à	O
devenir	O
rapidement	O
klassiche	O
Philologie	O
,	O
philologie	O
classique.	O
Quant	O
à	O
cette	O
nouvelle	O
science,	O
celui	O
qui	O
est	O
le	O
père	O
de	O
la	O
théorie	O
du	O
caractère	O
oral	O
de	O
la	O
poésie	O
homérique	O
déclare	O
:	O
«	O
Man	O
nennt	O
sie	O
bald	O
Philologie,	O
bald	O
classiche	O
Gelehrsamkeit,	O
bald	O
alte	O
Literatur,	O
bald	O
Humanitäts-Studien,	O
zuweilen	O
mit	O
einem	O
ihnen	O
fremden	O
und	O
ganz	O
modernen	O
Namen,	O
schöne	O
Wissenschaften	O
»	O
p.	O
11)	O
.	O
Mais	O
les	O
Grecs	O
et	O
les	O
Romains,	O
s’empresse-t-il	O
d’expliquer,	O
ne	O
sont	O
pas	O
les	O
seuls	O
à	O
animer	O
ce	O
«	O
monde	O
ancien	O
»	O
;	O
ils	O
le	O
partagent	O
en	O
effet	O
avec	O
les	O
Égyptiens,	O
les	O
Hébreux,	O
les	O
Perses,	O
«	O
d’autres	O
nations	O
encore	O
de	O
l’Orient	O
».	O
Ce	O
serait	O
néanmoins	O
une	O
erreur,	O
ajoute	O
Wolf	B-PER
,	O
de	O
mettre	O
ces	O
nations	O
de	O
l’Orient	O
antique	O
sur	O
le	O
même	O
pied	O
que	O
les	O
Grecs	O
et	O
les	O
Romains	O
!	O
Sans	O
doute	O
«	O
civilisés	O
»,	O
ces	O
peuples	O
n’auraient	O
pas	O
atteint	O
la	O
«	O
culture	O
»	O
qu’offrent	O
au	O
contraire	O
la	O
Grèce	O
et	O
Rome.	O
C’est	O
que,	O
selon	O
un	O
critère	O
discriminatoire,	O
il	O
convient	O
de	O
distinguer	O
entre	O
la	O
«	O
civilité	O
bourgeoise	O
»	O
(«	O
die	O
bürgerliche	O
Policirung	O
»)	O
des	O
uns	O
et	O
la	O
«	O
culture	O
spirituelle	O
»	O
(«	O
die	O
Geisteskultur	O
»)	O
des	O
autres.	O
Dans	O
cette	O
mesure,	O
le	O
champ	O
de	O
l’	O
Alterthum	O
