TOKEN	O
Les	O
images	O
médicales	O
ont	O
une	O
longue	O
histoire,	O
une	O
géographie	O
très	O
vaste	O
et	O
des	O
usages	O
multiples.	O
En	O
Europe	O
occidentale	O
et	O
depuis	O
la	O
première	O
modernité,	O
le	O
savoir	O
des	O
médecins	O
et	O
la	O
production	O
d’objets	O
visuels	O
ont	O
noué	O
des	O
liens	O
aussi	O
étroits	O
que	O
particuliers,	O
à	O
propos	O
desquels	O
on	O
peut,	O
du	O
moins	O
à	O
certains	O
égards,	O
parler	O
d’une	O
tradition	O
:	O
culturelle,	O
cognitive,	O
technique.	O
Culturelle,	O
car	O
l’image	O
médicale	O
appartient	O
à	O
une	O
culture	O
visuelle	O
historique	O
qui	O
l’englobe,	O
dont	O
elle	O
est	O
inséparable	O
et	O
qu’elle	O
nourrit	O
aussi	O
en	O
retour.	O
Cognitive,	O
dès	O
lors	O
que	O
le	O
statut	O
des	O
images	O
en	O
médecine	O
est	O
avant	O
tout	O
et	O
fondamentalement	O
celui	O
d’un	O
outil	O
de	O
connaissance,	O
dont	O
les	O
propriétés	O
et	O
les	O
fonctions	O
renvoient	O
à	O
des	O
théories	O
gnoséologiques	O
où	O
la	O
question	O
de	O
la	O
perception	O
sensorielle	O
et	O
de	O
la	O
connaissance	O
par	O
les	O
sens	O
occupe	O
une	O
place	O
centrale.	O
Tradition	O
technique	O
enfin,	O
puisque	O
les	O
matérialités	O
de	O
ces	O
images	O
–	O
leur	O
fabrication,	O
leurs	O
supports,	O
leurs	O
agencements	O
avec	O
les	O
textes,	O
avec	O
d’autres	O
images,	O
voire	O
avec	O
la	O
parole	O
proférée	O
–	O
ont	O
une	O
histoire	O
propre,	O
celle	O
de	O
leurs	O
mises	O
au	O
point	O
et	O
de	O
leurs	O
transformations,	O
qui	O
n’est	O
pas	O
subsidiaire	O
de	O
celle	O
des	O
enjeux	O
de	O
connaissance.	O
Ces	O
histoires	O
sont	O
en	O
revanche	O
indissociables	O
:	O
solutions	O
matérielles,	O
exigences	O
cognitives,	O
réponses	O
culturelles	O
sont	O
imbriquées	O
dans	O
une	O
tradition	O
européenne	O
qui	O
a	O
produit,	O
dès	O
l’aube	O
de	O
la	O
modernité	O
et	O
au	O
croisement	O
de	O
l’art,	O
de	O
la	O
science	O
et	O
de	O
la	O
technique,	O
un	O
corpus	O
riche	O
de	O
dizaines	O
de	O
milliers	O
d’images,	O
lieu	O
de	O
production	O
de	O
savoirs	O
et	O
véhicules	O
visuels	O
de	O
leurs	O
circulations.	O
Dans	O
les	O
premières	O
décennies	O
de	O
l’imprimerie,	O
les	O
images	O
médicales	O
ne	O
sont	O
que	O
rarement	O
composées	O
expressément	O
pour	O
les	O
livres	O
qu’elles	O
illustrent.	O
Les	O
imprimeurs	O
jouent	O
ici	O
un	O
rôle	O
central.	O
Ce	O
sont	O
eux	O
qui	O
les	O
commandent,	O
eux	O
aussi	O
qui	O
animent	O
le	O
marché	O
de	O
planches	O
et	O
de	O
bois	O
gravés,	O
dont	O
il	O
faut	O
amortir	O
le	O
coût	O
par	O
la	O
multiplication	O
des	O
impressions.	O
C’est	O
à	O
eux,	O
et	O
non	O
pas	O
aux	O
auteurs	O
des	O
ouvrages	O
qu’ils	O
publient,	O
que	O
revient	O
au	O
premier	O
chef	O
le	O
choix	O
des	O
illustrations.	O
D’où	O
les	O
liens	O
très	O
lâches	O
qui	O
les	O
associent	O
aux	O
textes,	O
exception	O
faite	O
des	O
légendes	O
dans	O
les	O
quelques	O
cas	O
où	O
il	O
y	O
en	O
a.	O
D’où	O
aussi,	O
par	O
conséquent,	O
l’absence	O
de	O
renvois.	O
L’abondance	O
de	O
scènes	O
–	O
consultations,	O
leçons	O
