TOKEN	O
Un	O
bonsaï	O
est	O
un	O
arbre	O
miniature	O
cultivé	O
en	O
pot,	O
prélevé	O
dans	O
la	O
nature	O
ou	O
obtenu	O
et	O
entretenu	O
par	O
différentes	O
techniques	O
de	O
culture.	O
Cet	O
art	O
particulier	O
est	O
très	O
ancien	O
:	O
dans	O
la	O
tombe	O
du	O
prince	O
chinois	O
Zhang	B-PER
Huai	I-PER
(	O
viii	O
e	O
siècle	O
de	O
notre	O
ère),	O
une	O
peinture	O
murale	O
représente	O
une	O
femme	O
portant	O
un	O
bonsaï.	O
Mais	O
la	O
technique	O
de	O
l’arbre	O
en	O
pot	O
remonte	O
sans	O
doute	O
beaucoup	O
plus	O
loin,	O
à	O
la	O
haute	O
Antiquité,	O
notamment	O
dans	O
le	O
monde	O
indien	O
où	O
les	O
nomades	O
transportaient	O
dans	O
des	O
calebasses	O
les	O
végétaux	O
qui	O
servaient	O
pour	O
la	O
médecine	O
ou	O
l’alimentation.	O
Ils	O
voyageaient	O
ainsi	O
avec	O
des	O
champs	O
et	O
des	O
jardins	O
portatifs.	O
C’est	O
en	O
Chine	B-LOC
,	O
vers	O
le	O
iii	O
e	O
siècle	O
avant	O
notre	O
ère,	O
que	O
les	O
arbres	O
en	O
pots	O
commencèrent	O
à	O
être	O
cultivés	O
à	O
des	O
fins	O
esthétiques.	O
Plus	O
tard,	O
les	O
bonsaïs	O
gagnèrent	O
également	O
le	O
Japon	B-LOC
,	O
introduits	O
par	O
les	O
moines	O
bouddhistes	O
qui,	O
de	O
génération	O
en	O
génération,	O
jouèrent	O
un	O
rôle	O
important	O
dans	O
ce	O
transfert.	O
Les	O
premières	O
attestations	O
littéraires	O
datent	O
des	O
xii	O
e-xiv	O
e	O
siècles.	O
Progressivement,	O
le	O
bonsaï	O
fut	O
travaillé,	O
épuré,	O
rendu	O
le	O
plus	O
simple	O
possible,	O
dans	O
le	O
sillage	O
des	O
Chinois	O
qui	O
laissaient	O
le	O
petit	O
arbre	O
se	O
développer	O
et	O
le	O
taillaient.	O
Entre	O
le	O
xvii	O
e	O
et	O
le	O
xix	O
e	O
siècle,	O
les	O
Japonais	O
s’intéressèrent	O
plus	O
particulièrement	O
aux	O
arbres	O
colorés.	O
Cet	O
art,	O
réservé	O
à	O
la	O
noblesse,	O
pénétra	O
alors	O
la	O
haute	O
bourgeoisie.	O
Les	O
bonsaïs,	O
placés	O
à	O
l’entrée	O
des	O
propriétés,	O
étaient	O
les	O
gardiens	O
des	O
traditions	O
et	O
le	O
reflet	O
des	O
fortunes.	O
En	O
Europe,	O
les	O
bonsaïs	O
apparurent	O
lors	O
de	O
l’Exposition	O
universelle	O
de	O
Paris	B-LOC
en	O
1878,	O
avant	O
de	O
disparaître	O
totalement.	O
Je	O
les	O
ai	O
découverts	O
en	O
1969,	O
aux	O
Floralies	O
de	O
Vincennes	B-LOC
,	O
où	O
des	O
Japonais	O
en	O
présentaient	O
une	O
collection.	O
Ce	O
fut	O
pour	O
moi	O
un	O
choc	O
esthétique	O
:	O
j’ai	O
trouvé	O
ces	O
arbres	O
miniatures	O
d’une	O
beauté	O
fascinante.	O
Découverte	O
et	O
apprentissages	O
Ce	O
sont	O
les	O
hasards	O
de	O
la	O
vie	O
qui	O
ont	O
décidé	O
de	O
mon	O
engagement	O
dans	O
cet	O
art	O
particulier.	O
En	O
1971,	O
je	O
travaillais	O
dans	O
le	O
magasin	O
de	O
mon	O
grand-père,	O
fleuriste	O
boulevard	O
du	O
Montparnasse,	O
quand	O
un	O
client	O
anglais,	O
après	O
avoir	O
acheté	O
une	O
rose,	O
ouvrit	O
un	O
sac	O
de	O
sport,	O
en	O
sortit	O
ce	O
qui	O
s’est	O
avéré	O
être	O
un	O
genévrier	O
de	O
Chine	B-LOC
(Juniperus	O
chinensis)	O
et	O
me	O
demanda	O
:	O
«	O
Est-ce	O
que	O
vous	O
vous	O
intéressez	O
aux	O
bonsaïs	O
?	O
»	O
Je	O
lui	O
répondis	O
simplement	O
:	O
«	O
Oui.	O
»	O
Pourquoi	O
cet	O
Anglais	O
était-il	O
venu	O
me	O
voir	O
?	O
C’était	O
un	O
clerc	O
d’assurances,	O
dont	O
un	O
ami	O
avait	O
importé	O
des	O
bonsaïs	O
du	O
Japon	B-LOC
.	O
Il	O
démarchait	O
des	O
clients	O
potentiels	O
à	O
Paris	B-LOC
et	O
seuls	O
trois	O
magasins	O
étaient	O
susceptibles	O
d’être	O
intéressés.	O
Il	O
a	O
commencé	O
par	O
celui	O
de	O
mon	O
grand-père.	O
J’ai	O
accepté	O
sur-le-champ,	O
et	O
il	O
n’est	O
pas	O
allé	O
voir	O
les	O
autres.	O
À	O
la	O
suite	O
de	O
cette	O
conversation,	O
j’ai	O
pu	O
importer	O
