Les	O
réserves	O
précieuses	O
de	O
la	O
Bibliothèque	B-LOC
nationale	I-LOC
et	I-LOC
universitaire	I-LOC
de	I-LOC
Strasbourg	L-LOC
conservent	O
un	O
remarquable	O
fonds	O
de	O
plus	O
de	O
10	O
000	O
papyrus	O
et	O
ostraca,	O
qui	O
portent	O
des	O
textes	O
écrits	O
dans	O
la	O
plupart	O
des	O
langues	O
utilisées,	O
de	O
façon	O
régulière	O
ou	O
anecdotique,	O
dans	O
l’	B-MISC
Égypte	I-MISC
ancienne	L-MISC
:	O
égyptien	O
hiéroglyphique,	O
hiératique,	O
démotique	O
et	O
copte,	O
grec,	O
latin,	O
pehlvi,	O
araméen,	O
hébreu	O
et	O
arabe	O
A.	B-ORG
Martin,	I-ORG
P.	I-ORG
Heilporn,	L-ORG
«	O
La	O
collection	O
de	O
papyrus	O
de	O
la	O
Bibliothèque	B-LOC
nationale	I-LOC
et	I-LOC
universitaire	I-LOC
de	I-LOC
Strasbourg	I-LOC
»,	I-LOC
in	I-LOC
W.	I-LOC
Clarysse,	I-LOC
H.	I-LOC
Verreth	L-LOC
(éd.),	O
Papyrus	B-MISC
Collections	I-MISC
World	I-MISC
Wide,	I-MISC
9-10	L-MISC
March	B-ORG
2000	L-ORG
(Bruxelles	O
-	O
Leuven),	B-MISC
Bruxelles,	I-MISC
2000,	L-MISC
p.	O
77-80	O
.	O
À	O
l’Institut	O
d’égyptologie	O
de	O
l’université,	U-ORG
d’autre	O
part,	O
une	O
collection	O
d’objets	O
authentiques,	O
davantage	O
tournée	O
vers	O
l’archéologie	O
et	O
l’histoire	O
de	O
l’art,	O
offre	O
aux	O
professeurs	O
et	O
aux	O
étudiants	O
un	O
champ	O
de	O
recherche	O
et	O
d’expérimentation	O
exceptionnel,	O
car	O
elle	O
contient	O
un	O
échantillonnage	O
de	O
tous	O
les	O
types	O
d’artefacts	O
susceptibles	O
de	O
se	O
présenter	O
à	O
l’archéologue	O
sur	O
un	O
chantier	O
égyptien	O
P.	B-PER
Bucher,	I-PER
J.	I-PER
Leclant,	L-PER
«	O
La	O
collection	O
de	O
l’Institut	O
d’égyptologie	O
de	O
l’Université	O
de	O
Strasbourg	B-LOC
»,	I-LOC
Bulletin	L-LOC
de	O
la	O
société	O
académique	O
du	O
Bas-Rhin	U-LOC
pour	O
le	O
progrès	O
des	O
sciences,	O
des	O
lettres,	O
des	O
arts	O
et	O
de	O
la	O
vie	O
économique,	O
75-78,	O
1953-1956,	O
p.	O
100-109	O
.	O
Pourquoi	O
et	O
comment	O
ces	O
trésors	O
inestimables	O
ont-ils	O
abouti	O
entre	O
les	O
murs	O
de	O
ces	O
deux	O
institutions	O
universitaires,	O
parmi	O
les	O
dispositifs	O
de	O
rayonnement	O
culturel	O
déployés	O
dans	O
l’	O
Alsace	U-LOC
-	O
Lorraine	U-LOC
de	O
Guillaume	B-PER
II	L-PER
?	O
Naguère,	O
les	O
conditions	O
d’acquisition	O
de	O
la	O
collection	O
de	O
papyrus	O
de	O
la	O
Kaiserliche	B-MISC
Universitäts-	L-MISC
und	O
Landesbibliothek	B-MISC
(KULB,	L-MISC
future	O
BNU)	U-LOC
étaient	O
seulement	O
connues	O
à	O
partir	O
de	O
1902,	O
lorsqu’un	O
incident	O
diplomatique	O
interne	O
à	O
l’Empire	O
allemand	O
mit	O
le	O
gouvernement	O
du	O
Reichsland	U-LOC
aux	O
prises	O
avec	O
le	O
ministre	B-ORG
des	I-ORG
Affaires	I-ORG
étrangères	I-ORG
du	I-ORG
royaume	L-ORG
de	O
Prusse.	U-PER
Ce	O
dernier,	O
en	O
effet,	O
fit	O
pression	O
sur	O
le	O
gouverneur	O
de	O
l’	O
Alsace	U-LOC
-	O
Lorraine	U-LOC
en	O
lui	O
demandant	O
de	O
«	O
conseiller	O
»	O
aux	O
autorités	O
de	O
la	O
bibliothèque	O
strasbourgeoise	O
de	O
participer	O
à	O
un	O
«	O
cartel	O
des	O
papyrus	O
allemand	O
»	O
(Deutsches	O
Papyruskartell)	U-LOC
destiné	O
à	O
mutualiser	O
les	O
moyens	O
financiers	O
des	O
institutions	O
allemandes	O
soucieuses	O
d’acheter	O
des	O
papyrus	O
grecs	O
en	O
Égypte	U-LOC
.	O
Une	O
étude	O
a	O
montré	O
que	O
la	O
démarche	O
des	O
autorités	O
prussiennes	O
avait	O
pour	O
but	O
de	O
mettre	O
un	O
terme	O
à	O
la	O
concurrence	B-MISC
de	I-MISC
Strasbourg	L-MISC
,	O
qui	O
contrariait	O
les	O
projets	O
de	O
la	O
commission	O
d’acquisition	O
de	O
papyrus	O
grecs	O
littéraires	O
des	O
Musées	U-LOC
royaux	O
de	O
Berlin	U-LOC
en	O
détournant	O
une	O
partie	O
de	O
l’offre	O
et,	B-MISC
craignait-on,	L-MISC
en	O
poussant	O
à	O
la	O
hausse	O
les	O
prix	O
exigés	O
par	O
les	O
antiquaires	O
O.	B-PER
Primavesi,	L-PER
«	O
Zur	B-PER
Geschichte	L-PER
des	O
Deutschen	B-MISC
Papyruskartells	I-MISC
»,	L-MISC
ZPE	U-ORG
114,	O
1996,	O
p.	O
173-177	O
;	O
180-183,	B-ORG
Dok.	L-ORG
1-4	O
.	O
Il	O
est	O
vrai	O
que	O
deux	O
professeurs	O
de	O
l’université	O
de	O
Strasbourg,	U-LOC
Wilhelm	B-PER
Spiegelberg	L-PER
(égyptologue)	O
et	O
Richard	B-PER
Reitzenstein	L-PER
(philologue	O
classique)	O
avaient	O
récemment	O
acquis	O
une	O
excellente	O
expérience	O
du	O
marché	O
des	O
antiquités,	O
en	O
partant	O
eux-mêmes	O
à	O
la	O
chasse	O
aux	O
papyrus	O
sur	O
le	O
terrain	O
égyptien.	O
Les	O
résultats	O
scientifiques	O
de	O
leur	O
voyage	O
avaient	O
été	O
très	O
remarqués,	O
comme	O
en	O
témoigne	O
la	O
parution,	O
le	O
1er	O
décembre	O
1901,	O
d’un	O
long	O
article	O
du	O
Strassburger	B-ORG
Post	L-ORG
consacré	O
aux	O
trésors	O
papyrologiques	O
dont	O
ils	O
avaient	O
ainsi	O
pourvu	O
les	O
collections	O
de	O
la	O
KULB.	B-LOC
Cependant,	L-LOC
les	O
circonstances	O
de	O
leur	O
voyage	O
fondateur	O
sont	O
restées	O
largement	O
inconnues	O
jusqu’à	O
aujourd’hui.	O
En	O
1961,	O
le	O
papyrologue	O
strasbourgeois	O
Jacques	B-PER
Schwartz	L-PER
écrivait	O
:	O
«	O
Malgré	O
tous	O
mes	O
efforts,	O
il	O
m’a	O
été	O
impossible	O
de	O
retrouver,	O
ni	O
dans	O
les	O
archives	O
de	O
l’université	O
ni	O
dans	O
ce	O
qui	O
subsiste	O
des	O
archives	O
d’	O
Alsace	U-LOC
-	O
Lorraine	U-LOC
,	O
aucune	O
autre	O
indication	O
sur	O
les	O
circonstances	O
d’achat	O
des	O
papyrus	O
»	O
J.	B-PER
Schwartz,	L-PER
Les	O
archives	O
de	O
Sarapion	U-MISC
et	O
de	O
ses	O
fils,	O
Le	B-MISC
Caire,	I-MISC
1961	L-MISC
(BdÉ	O
29),	O
p.	O
6	O
.	O
Après	O
avoir	O
identifié	O
dans	O
les	O
Archives	B-ORG
départementales	L-ORG
du	O
Bas-Rhin	U-LOC
les	O
actes	O
relatifs	O
à	O
la	O
constitution	O
des	O
collections	O
égyptiennes	O
produits	O
par	O
l’université	O
impériale,	O
j’ai	O
pu	O
entamer,	O
en	O
2008,	O
une	O
recherche	O
sur	O
cet	O
épisode	O
original	O
de	O
l’histoire	O
culturelle	O
de	O
l’	O
Alsace	U-LOC
,	O
dont	O
cet	O
article	O
livre	O
au	O
lecteur	O
les	O
premiers	O
résultats.	O
Comme	O
souvent	O
dans	O
les	O
entreprises	O
majeures	O
de	O
la	O
science,	O
la	O
petite	O
histoire	O
académique	O
d’un	O
savant	O
et	O
la	O
grande	O
histoire	O
du	O
développement	O
des	O
fonds	O
égyptiens	O
de	O
l’université	O
et	O
de	O
la	O
bibliothèque	O
strasbourgeoises	O
se	O
tissèrent	O
sur	O
une	O
seule	O
et	O
même	O
trame.	O
On	O
ne	O
saurait	O
comprendre	O
la	O
naissance	O
des	O
deux	O
collections	O
sans	O
retracer	O
le	O
parcours	O
scientifique	O
de	O
W.	B-PER
Spiegelberg	L-PER
,	O
du	O
point	O
de	O
vue	O
très	O
prosaïque	O
de	O
la	O
construction	O
de	O
son	O
curriculum	O
vitae	O
au	O
moment	O
d’entrer	O
dans	O
la	O
carrière.	O
Le	O
contexte	O
académique	O
de	O
la	O
naissance	O
des	O
collections	O
égyptiennes	O
de	O
Strasbourg	B-LOC
L’égyptologie	L-LOC
universitaire,	O
en	O
Alsace	U-LOC
,	O
est	O
née	O
de	O
la	O
rivalité	O
politique,	O
militaire	O
et	O
culturelle	O
qui	O
opposait	O
la	B-LOC
France	L-LOC
et	O
l’	O
Allemagne	U-LOC
au	O
lendemain	O
de	O
la	O
guerre	O
de	O
1870.	O
Le	O
20	O
février	O
1872,	O
le	O
baron	O
Franz	B-PER
von	L-PER
Roggenbach	O
,	O
membre	O
du	O
Reichstag	U-ORG
et	O
organisateur	O
de	O
la	O
refondation	O
de	O
l’Université	O
impériale	O
de	O
Strasbourg	U-LOC
,	O
invite	O
l’égyptologue	O
prussien	O
Johannes	O
Dümichen	O
à	O
y	O
accepter	O
une	O
charge	O
de	O
professeur	O
extraordinaire,	O
pour	O
«	O
participer	O
à	O
l’oeuvre	O
d’éducation	O
qui	O
s’accomplit	O
dans	O
le	O
pays	O
frontalier	O
allemand	O
récemment	O
conquis,	O
et	O
où	O
une	O
digne	O
représentation	O
de	O
votre	O
discipline	O
est	O
particulièrement	O
nécessaire	O
à	O
cause	O
de	O
la	O
valeur	O
que	O
l’on	O
accorde	O
aux	O
études	O
égyptologiques	O
du	O
côté	O
français	O
»	O
ADBR	U-ORG
AL	U-LOC
103	O
154	O
.	O
C’est	O
donc	O
véritablement	O
en	O
pionnier	O
de	O
la	O
science	O
germanique	O
sur	O
les	O
marges	O
territoriales	O
à	O
peine	O
conquises	O
que	O
Dümichen	U-PER
est	O
invité	O
à	O
participer	O
à	O
une	O
oeuvre	O
de	O
civilisation	O
de	O
la	O
population	O
alsacienne.	O
L’égyptologie	U-LOC
est	O
érigée	O
en	O
discipline	O
phare,	O
pour	O
contrebalancer	O
le	O
prestige	O
dont	O
jouissaient	O
les	O
Français	U-MISC
dans	O
ce	O
domaine.	O
La	O
création	O
de	O
la	O
chaire	O
d’égyptologie	O
n’affichait	O
donc	O
pas	O
la	O
moindre	O
des	O
ambitions	O
:	O
concurrencer	O
le	O
Collège	B-LOC
de	I-LOC
France,	L-LOC
dans	O
les	O
terres	O
qui	O
venaient	O
d’échapper	O
à	O
ce	O
pays.	O
Cette	O
mission	O
très	O
valorisante	O
attira-t-elle	O
sur	O
Dümichen	U-LOC
la	O
jalousie	O
de	O
certains	O
de	O
ses	O
contemporains	O
?	O
L’égyptologue	O
berlinois	O
Adolf	B-PER
Erman	L-PER
,	O
connu	O
pour	O
sa	O
plume	O
parfois	O
acerbe,	O
le	O
considérait	O
en	O
tout	O
cas	O
comme	O
un	O
«	O
rêveur	O
bizarre	O
»	O
et	O
prétendait	O
que	O
«	O
ses	O
collègues	O
strasbourgeois	O
l’appelaient	O
‘Dümmlichen’	O
(petit	O
nigaud)	U-MISC
»	O
A.	O
Erman,	O
Mein	O
Werden	O
und	O
mein	O
Wirken.	U-MISC
Erinnerungen	O
eines	O
alten	O
Berliner	B-PER
Gelehrten,	I-PER
Leipzig,	L-PER
1929,	O
p.	O
169	O
.	O
À	O
l’occasion	O
de	O
l’emménagement	O
des	O
facultés	O
dans	O
le	O
Kollegiengebäude	U-LOC
(actuel	O
Palais	B-LOC
universitaire),	L-LOC
dont	O
la	O
construction	O
s’était	O
achevée	O
en	O
1884,	O
Dümichen	U-MISC
obtint	O
un	O
budget	O
exceptionnel	O
de	O
1	O
800	O
marks	O
pour	O
fonder	O
une	O
collection	O
de	O
reproductions	O
en	O
plâtre	O
achetées	O
aux	O
ateliers	O
des	O
musées	O
de	O
Berlin	U-LOC
:	O
des	O
bustes	O
de	O
pharaons	O
et	O
des	O
copies	O
de	O
reliefs	O
de	O
l’ancien	B-LOC
Empire	L-LOC
furent	O
ainsi	O
exposés	O
au	O
premier	O
étage	O
du	O
Palais	U-LOC
universitaire,	O
dans	O
le	O
prolongement	O
de	O
l’exposition	O
des	O
moulages	O
d’oeuvres	O
de	O
l’Antiquité	O
classique	O
Straßburger	B-MISC
Correspondenz,	L-MISC
n.	O
131,	O
20	O
décembre	O
1897	O
.	O
La	O
mort	O
du	O
savant,	O
survenue	O
le	O
7	O
février	O
1894,	O
semble	O
avoir	O
plongé	O
la	O
Faculté	B-ORG
de	I-ORG
philosophie	L-ORG
dans	O
un	O
certain	O
désarroi.	O
En	B-MISC
effet,	L-MISC
un	O
jeune	O
homme	O
prometteur,	O
Wilhelm	B-PER
Spiegelberg	L-PER
,	O
était	O
certes	O
venu	O
depuis	O
Hanovre	U-LOC
suivre	O
les	O
enseignements	O
de	O
Dümichen	U-LOC
à	O
Strasbourg	U-LOC
et	O
y	O
avait	O
