Le	O
livre	O
imprimé	O
n’a	O
inventé	O
ni	O
la	O
table	O
des	O
matières	O
ni	O
l’index,	O
attestés	O
depuis	O
l’Antiquité	O
et	O
le	O
xiii	O
e	O
siècle	O
respectivement.	O
Néanmoins	O
les	O
nouvelles	O
conditions	O
technologiques	O
et	O
culturelles	O
présentes	O
à	O
la	O
Renaissance	O
ont	O
suscité	O
une	O
explosion	O
de	O
paratextes	O
de	O
ce	O
type,	O
souvent	O
novateurs.	O
L’imprimerie	O
a	O
facilité	O
la	O
production	O
de	O
gros	O
livres,	O
notamment	O
des	O
ouvrages	O
destinés	O
à	O
être	O
consultés	O
plutôt	O
que	O
lus	O
de	O
bout	O
en	O
bout.	O
Parmi	O
eux,	O
les	O
ouvrages	O
de	O
référence	O
de	O
la	O
culture	O
humaniste	O
qui,	O
présentant	O
une	O
vaste	O
matière,	O
attiraient	O
ainsi	O
toute	O
une	O
diversité	O
de	O
lecteurs,	O
ont	O
joué	O
un	O
rôle	O
important	O
dans	O
le	O
développement	O
ultérieur	O
des	O
outils	O
de	O
consultation.	O
Organisés	O
de	O
différentes	O
façons	O
(alphabétique,	O
systématique	O
ou	O
en	O
miscellanées),	O
ces	O
genres	O
comportaient	O
toujours	O
une	O
ou	O
plusieurs	O
aides	O
à	O
la	O
consultation	O
:	O
table	O
des	O
matières,	O
index	O
alphabétiques	O
multiples	O
(de	O
rubriques,	O
de	O
noms	O
propres,	O
de	O
«	O
mots	O
et	O
choses	O
mémorables	O
»	O
et,	U-MISC
très	O
rarement,	O
index	O
d’auteurs	O
cités)	O
et	O
diagrammes	O
à	O
embranchements.	O
Les	O
outils	O
de	O
consultation	O
sont	O
particulièrement	O
importants	O
dans	O
le	O
cas	O
de	O
gros	O
livres.	O
Or	B-MISC
l’imprimerie	L-MISC
a	O
facilité	O
la	O
production	O
et	O
la	O
diffusion	O
de	O
ces	O
derniers	O
autant	O
que	O
des	O
petits	O
volumes.	O
On	O
en	O
trouve	O
bien	O
sûr	O
avant	O
le	O
xv	O
e	O
siècle,	O
mais	O
ils	O
sont	O
plus	O
rares	O
et	O
presque	O
jamais	O
diffusés	O
en	O
entier.	O
Très	O
peu	O
de	O
gros	O
livres	O
de	O
l’Antiquité	O
sont	O
parvenus	O
complets	O
jusqu’à	O
nous	O
–	O
seule	O
l’Histoire	O
naturelle	O
de	O
Pline	U-PER
avec	O
quelque	O
450	O
000	O
mots.	O
Il	O
existait	O
d’autres	O
ouvrages	O
encyclopédiques,	O
mais	O
ils	O
n’ont	O
pas	O
survécu.	O
De	B-MISC
l’Histoire	L-MISC
de	O
Rome	B-LOC
de	I-LOC
Tite-Live	L-LOC
par	O
exemple	O
nous	O
n’avons	O
que	O
36	O
des	O
142	O
livres	O
rédigés	O
à	O
l’origine	O
;	O
de	O
la	O
littérature	O
ancienne	O
au	O
